workflow_id,request_id,path_id,path_type,path_nodes,guardrail_type,policy_id,text_hash,first_step_id,duplicate_step_id,duplicate_reason,optimization_allowed,blocked_by,recommended_decision
wf_097,req_56f70cab,req_56f70cab_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,878d18e94f35,1,2,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_097,req_56f70cab,req_56f70cab_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,878d18e94f35,2,4,high_risk;previous_unsafe_result,False,high_risk;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_097,req_56f70cab,req_56f70cab_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,878d18e94f35,4,6,protected_boundary;high_risk;previous_unsafe_result,False,protected_boundary;high_risk;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_097,req_56f70cab,req_56f70cab_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,878d18e94f35,1,3,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_097,req_56f70cab,req_56f70cab_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,878d18e94f35,3,5,high_risk;previous_unsafe_result,False,high_risk;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_097,req_56f70cab,req_56f70cab_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,878d18e94f35,5,6,protected_boundary;high_risk;previous_unsafe_result,False,protected_boundary;high_risk;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_098,req_94a1a97e,req_94a1a97e_p0,final,User -> PlannerAgent -> RetrievalAgent -> AnalysisAgent -> FinalAnswer,TOXICITY_CHECK,policy_v2,9c949bfb5eea,1,2,high_risk;previous_unsafe_result,False,high_risk;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_098,req_94a1a97e,req_94a1a97e_p0,final,User -> PlannerAgent -> RetrievalAgent -> AnalysisAgent -> FinalAnswer,TOXICITY_CHECK,policy_v2,9c949bfb5eea,2,3,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_098,req_94a1a97e,req_94a1a97e_p0,final,User -> PlannerAgent -> RetrievalAgent -> AnalysisAgent -> FinalAnswer,TOXICITY_CHECK,policy_v2,9c949bfb5eea,3,4,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_098,req_94a1a97e,req_94a1a97e_p0,final,User -> PlannerAgent -> RetrievalAgent -> AnalysisAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,5,6,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_098,req_94a1a97e,req_94a1a97e_p0,final,User -> PlannerAgent -> RetrievalAgent -> AnalysisAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,6,7,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_098,req_94a1a97e,req_94a1a97e_p0,final,User -> PlannerAgent -> RetrievalAgent -> AnalysisAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v2,9c949bfb5eea,7,8,protected_boundary;high_risk;previous_unsafe_result,False,protected_boundary;high_risk;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_099,req_de82520f,req_de82520f_p0,final,User -> PlannerAgent -> SearchTool -> AnalysisAgent -> DatabaseTool -> SummarizerAgent -> FinalAnswer,GROUNDING_CHECK,policy_v2,ab7232a7009e,1,2,protected_boundary,False,protected_boundary,KEEP
wf_099,req_de82520f,req_de82520f_p0,final,User -> PlannerAgent -> SearchTool -> AnalysisAgent -> DatabaseTool -> SummarizerAgent -> FinalAnswer,GROUNDING_CHECK,policy_v2,ab7232a7009e,2,3,protected_boundary,False,protected_boundary,KEEP
wf_099,req_de82520f,req_de82520f_p0,final,User -> PlannerAgent -> SearchTool -> AnalysisAgent -> DatabaseTool -> SummarizerAgent -> FinalAnswer,GROUNDING_CHECK,policy_v2,ab7232a7009e,3,4,protected_boundary,False,protected_boundary,KEEP
wf_099,req_de82520f,req_de82520f_p0,final,User -> PlannerAgent -> SearchTool -> AnalysisAgent -> DatabaseTool -> SummarizerAgent -> FinalAnswer,GROUNDING_CHECK,policy_v2,ab7232a7009e,4,5,protected_boundary,False,protected_boundary,KEEP
wf_099,req_de82520f,req_de82520f_p0,final,User -> PlannerAgent -> SearchTool -> AnalysisAgent -> DatabaseTool -> SummarizerAgent -> FinalAnswer,GROUNDING_CHECK,policy_v2,ab7232a7009e,5,6,protected_boundary,False,protected_boundary,KEEP
wf_100,req_05112bbb,req_05112bbb_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,7c034e70c3b4,1,2,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_100,req_05112bbb,req_05112bbb_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,7c034e70c3b4,2,4,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_100,req_05112bbb,req_05112bbb_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,7c034e70c3b4,4,6,protected_boundary;high_risk;previous_unsafe_result,False,protected_boundary;high_risk;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_100,req_05112bbb,req_05112bbb_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,GROUNDING_CHECK,policy_v1,7c034e70c3b4,7,8,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_100,req_05112bbb,req_05112bbb_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,GROUNDING_CHECK,policy_v1,7c034e70c3b4,8,10,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_100,req_05112bbb,req_05112bbb_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,GROUNDING_CHECK,policy_v1,7c034e70c3b4,10,12,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_100,req_05112bbb,req_05112bbb_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,7c034e70c3b4,1,3,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_100,req_05112bbb,req_05112bbb_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,7c034e70c3b4,3,5,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_100,req_05112bbb,req_05112bbb_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v1,7c034e70c3b4,5,6,protected_boundary;high_risk;previous_unsafe_result,False,protected_boundary;high_risk;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_100,req_05112bbb,req_05112bbb_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,GROUNDING_CHECK,policy_v1,7c034e70c3b4,7,9,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_100,req_05112bbb,req_05112bbb_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,GROUNDING_CHECK,policy_v1,7c034e70c3b4,9,11,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_100,req_05112bbb,req_05112bbb_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,GROUNDING_CHECK,policy_v1,7c034e70c3b4,11,12,protected_boundary;high_risk;previous_unsafe_result,False,protected_boundary;high_risk;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_101,req_c6192fc5,req_c6192fc5_p0,final,User -> PlannerAgent -> FinanceAgent -> PaymentTool -> SummarizerAgent -> FinalAnswer,TOXICITY_CHECK,policy_v3,2ca26547d1b5,1,2,high_risk;previous_unsafe_result,False,high_risk;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_101,req_c6192fc5,req_c6192fc5_p0,final,User -> PlannerAgent -> FinanceAgent -> PaymentTool -> SummarizerAgent -> FinalAnswer,TOXICITY_CHECK,policy_v3,2ca26547d1b5,2,3,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_101,req_c6192fc5,req_c6192fc5_p0,final,User -> PlannerAgent -> FinanceAgent -> PaymentTool -> SummarizerAgent -> FinalAnswer,TOXICITY_CHECK,policy_v3,2ca26547d1b5,3,4,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_101,req_c6192fc5,req_c6192fc5_p0,final,User -> PlannerAgent -> FinanceAgent -> PaymentTool -> SummarizerAgent -> FinalAnswer,TOXICITY_CHECK,policy_v3,2ca26547d1b5,4,5,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_102,req_40b1deb1,req_40b1deb1_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,GROUNDING_CHECK,policy_v3,093b80bfb1de,1,2,same_guardrail_same_text_same_policy,True,,REUSE_PREVIOUS_DECISION
wf_102,req_40b1deb1,req_40b1deb1_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,GROUNDING_CHECK,policy_v3,093b80bfb1de,2,3,same_guardrail_same_text_same_policy,True,,REUSE_PREVIOUS_DECISION
wf_102,req_40b1deb1,req_40b1deb1_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,GROUNDING_CHECK,policy_v3,093b80bfb1de,3,4,same_guardrail_same_text_same_policy,True,,REUSE_PREVIOUS_DECISION
wf_102,req_40b1deb1,req_40b1deb1_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,GROUNDING_CHECK,policy_v3,093b80bfb1de,4,5,protected_boundary,False,protected_boundary,KEEP
wf_102,req_40b1deb1,req_40b1deb1_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,PII_CHECK,policy_v3,093b80bfb1de,6,7,same_guardrail_same_text_same_policy,True,,REUSE_PREVIOUS_DECISION
wf_102,req_40b1deb1,req_40b1deb1_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,PII_CHECK,policy_v3,093b80bfb1de,7,8,conflicting_result,False,conflicting_result,HUMAN_REVIEW_REQUIRED
wf_102,req_40b1deb1,req_40b1deb1_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,PII_CHECK,policy_v3,093b80bfb1de,8,9,previous_unsafe_result,False,previous_unsafe_result,KEEP
wf_102,req_40b1deb1,req_40b1deb1_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,PII_CHECK,policy_v3,093b80bfb1de,9,10,protected_boundary;previous_unsafe_result,False,protected_boundary;previous_unsafe_result,KEEP
wf_103,req_3620bc58,req_3620bc58_p0,final,User -> PlannerAgent -> RetrievalAgent -> ComplianceAgent -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v1,3c072b9c5c28,1,2,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_103,req_3620bc58,req_3620bc58_p0,final,User -> PlannerAgent -> RetrievalAgent -> ComplianceAgent -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v1,3c072b9c5c28,2,3,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_103,req_3620bc58,req_3620bc58_p0,final,User -> PlannerAgent -> RetrievalAgent -> ComplianceAgent -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v1,3c072b9c5c28,3,4,protected_boundary,False,protected_boundary,KEEP
wf_103,req_3620bc58,req_3620bc58_p0,final,User -> PlannerAgent -> RetrievalAgent -> ComplianceAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v1,3c072b9c5c28,5,6,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_103,req_3620bc58,req_3620bc58_p0,final,User -> PlannerAgent -> RetrievalAgent -> ComplianceAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v1,3c072b9c5c28,6,7,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_103,req_3620bc58,req_3620bc58_p0,final,User -> PlannerAgent -> RetrievalAgent -> ComplianceAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v1,3c072b9c5c28,7,8,protected_boundary,False,protected_boundary,KEEP
wf_104,req_f20afc2a,req_f20afc2a_o0,orphan_branch,User -> PlannerAgent -> MarketDataTool -> AggregatorAgent -> ComplianceAgent,SENSITIVE_INFO_CHECK,policy_v1,878d18e94f35,1,2,protected_boundary;orphan_branch,False,protected_boundary;orphan_branch,KEEP
wf_104,req_f20afc2a,req_f20afc2a_o0,orphan_branch,User -> PlannerAgent -> MarketDataTool -> AggregatorAgent -> ComplianceAgent,SENSITIVE_INFO_CHECK,policy_v1,878d18e94f35,2,4,protected_boundary;orphan_branch,False,protected_boundary;orphan_branch,KEEP
wf_104,req_f20afc2a,req_f20afc2a_o0,orphan_branch,User -> PlannerAgent -> MarketDataTool -> AggregatorAgent -> ComplianceAgent,SENSITIVE_INFO_CHECK,policy_v1,878d18e94f35,4,6,orphan_branch,False,orphan_branch,KEEP
wf_104,req_f20afc2a,req_f20afc2a_o1,orphan_branch,User -> PlannerAgent -> RiskModelTool -> AggregatorAgent -> ComplianceAgent,SENSITIVE_INFO_CHECK,policy_v1,878d18e94f35,1,3,protected_boundary;orphan_branch,False,protected_boundary;orphan_branch,KEEP
wf_104,req_f20afc2a,req_f20afc2a_o1,orphan_branch,User -> PlannerAgent -> RiskModelTool -> AggregatorAgent -> ComplianceAgent,SENSITIVE_INFO_CHECK,policy_v1,878d18e94f35,3,5,protected_boundary;orphan_branch,False,protected_boundary;orphan_branch,KEEP
wf_104,req_f20afc2a,req_f20afc2a_o1,orphan_branch,User -> PlannerAgent -> RiskModelTool -> AggregatorAgent -> ComplianceAgent,SENSITIVE_INFO_CHECK,policy_v1,878d18e94f35,5,6,orphan_branch,False,orphan_branch,KEEP
wf_105,req_828cd493,req_828cd493_p0,final,User -> PlannerAgent -> CodeGenTool -> ReviewerAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v1,093b80bfb1de,1,2,protected_boundary,False,protected_boundary,KEEP
wf_105,req_828cd493,req_828cd493_p0,final,User -> PlannerAgent -> CodeGenTool -> ReviewerAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v1,7c034e70c3b4,2,3,protected_boundary;text_changed,False,protected_boundary;text_changed,KEEP
wf_105,req_828cd493,req_828cd493_p0,final,User -> PlannerAgent -> CodeGenTool -> ReviewerAgent -> FinalAnswer,PROMPT_ATTACK_CHECK,policy_v1,7c034e70c3b4,3,4,protected_boundary,False,protected_boundary,KEEP
wf_106,req_56ebc234,req_56ebc234_p0,final,User -> PlannerAgent -> TriageAgent -> ComplianceAgent -> FinalAnswer,GROUNDING_CHECK,policy_v1,2ca26547d1b5,1,2,high_risk;previous_unsafe_result,False,high_risk;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_106,req_56ebc234,req_56ebc234_p0,final,User -> PlannerAgent -> TriageAgent -> ComplianceAgent -> FinalAnswer,GROUNDING_CHECK,policy_v1,9c949bfb5eea,2,3,high_risk;text_changed;previous_unsafe_result,False,high_risk;text_changed;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_106,req_56ebc234,req_56ebc234_p0,final,User -> PlannerAgent -> TriageAgent -> ComplianceAgent -> FinalAnswer,GROUNDING_CHECK,policy_v1,9c949bfb5eea,3,4,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_106,req_56ebc234,req_56ebc234_p0,final,User -> PlannerAgent -> TriageAgent -> ComplianceAgent -> FinalAnswer,PII_CHECK,policy_v1,2ca26547d1b5,5,6,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_106,req_56ebc234,req_56ebc234_p0,final,User -> PlannerAgent -> TriageAgent -> ComplianceAgent -> FinalAnswer,PII_CHECK,policy_v1,d07b08655a8f,6,7,high_risk;text_changed,False,high_risk;text_changed,HUMAN_REVIEW_REQUIRED
wf_106,req_56ebc234,req_56ebc234_p0,final,User -> PlannerAgent -> TriageAgent -> ComplianceAgent -> FinalAnswer,PII_CHECK,policy_v1,d07b08655a8f,7,8,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_107,req_223586b4,req_223586b4_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v3,878d18e94f35,1,2,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_107,req_223586b4,req_223586b4_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v3,878d18e94f35,2,3,high_risk;previous_unsafe_result,False,high_risk;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_107,req_223586b4,req_223586b4_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v3,878d18e94f35,3,4,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_107,req_223586b4,req_223586b4_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v3,878d18e94f35,4,5,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_107,req_223586b4,req_223586b4_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v3,878d18e94f35,5,6,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_107,req_223586b4,req_223586b4_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v3,878d18e94f35,6,7,protected_boundary;high_risk;previous_unsafe_result,False,protected_boundary;high_risk;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_108,req_f1df70d1,req_f1df70d1_o0,orphan_branch,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE,PII_CHECK,policy_v2,d411348d672f,1,2,orphan_branch,False,orphan_branch,KEEP
wf_108,req_f1df70d1,req_f1df70d1_o0,orphan_branch,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE,PII_CHECK,policy_v2,d411348d672f,2,3,orphan_branch,False,orphan_branch,KEEP
wf_108,req_f1df70d1,req_f1df70d1_o0,orphan_branch,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE,PII_CHECK,policy_v2,d411348d672f,3,4,orphan_branch,False,orphan_branch,KEEP
wf_108,req_f1df70d1,req_f1df70d1_o0,orphan_branch,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE,PII_CHECK,policy_v2,d411348d672f,4,5,orphan_branch,False,orphan_branch,KEEP
wf_108,req_f1df70d1,req_f1df70d1_o0,orphan_branch,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE,PII_CHECK,policy_v2,d411348d672f,5,6,orphan_branch,False,orphan_branch,KEEP
wf_109,req_b235aed9,req_b235aed9_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,GROUNDING_CHECK,policy_v2,7c034e70c3b4,1,2,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_109,req_b235aed9,req_b235aed9_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,GROUNDING_CHECK,policy_v2,7c034e70c3b4,2,3,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_109,req_b235aed9,req_b235aed9_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,GROUNDING_CHECK,policy_v2,7c034e70c3b4,3,4,conflicting_result,False,conflicting_result,HUMAN_REVIEW_REQUIRED
wf_109,req_b235aed9,req_b235aed9_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,GROUNDING_CHECK,policy_v2,7c034e70c3b4,4,5,previous_unsafe_result,False,previous_unsafe_result,KEEP
wf_109,req_b235aed9,req_b235aed9_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,GROUNDING_CHECK,policy_v2,7c034e70c3b4,5,6,previous_unsafe_result,False,previous_unsafe_result,KEEP
wf_109,req_b235aed9,req_b235aed9_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,GROUNDING_CHECK,policy_v2,7c034e70c3b4,6,7,protected_boundary;previous_unsafe_result,False,protected_boundary;previous_unsafe_result,KEEP
wf_109,req_b235aed9,req_b235aed9_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v2,7c034e70c3b4,8,9,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_109,req_b235aed9,req_b235aed9_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v2,7c034e70c3b4,9,10,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_109,req_b235aed9,req_b235aed9_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v2,7c034e70c3b4,10,11,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_109,req_b235aed9,req_b235aed9_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v2,7c034e70c3b4,11,12,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_109,req_b235aed9,req_b235aed9_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v2,7c034e70c3b4,12,13,same_guardrail_same_text_same_policy,True,,SKIP_REDUNDANT_WITH_AUDIT
wf_109,req_b235aed9,req_b235aed9_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> AgentD -> AgentE -> FinalAnswer,PII_CHECK,policy_v2,7c034e70c3b4,13,14,protected_boundary,False,protected_boundary,KEEP
wf_110,req_166d36f4,req_166d36f4_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v3,ab7232a7009e,1,2,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_110,req_166d36f4,req_166d36f4_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v3,ab7232a7009e,2,3,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_110,req_166d36f4,req_166d36f4_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v3,ab7232a7009e,3,4,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_110,req_166d36f4,req_166d36f4_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v3,ab7232a7009e,4,5,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_110,req_166d36f4,req_166d36f4_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,GROUNDING_CHECK,policy_v3,ab7232a7009e,6,7,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_110,req_166d36f4,req_166d36f4_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,GROUNDING_CHECK,policy_v3,ab7232a7009e,7,8,high_risk;previous_unsafe_result,False,high_risk;previous_unsafe_result,HUMAN_REVIEW_REQUIRED
wf_110,req_166d36f4,req_166d36f4_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,GROUNDING_CHECK,policy_v3,ab7232a7009e,8,9,high_risk,False,high_risk,HUMAN_REVIEW_REQUIRED
wf_110,req_166d36f4,req_166d36f4_p0,final,User -> PlannerAgent -> AgentA -> AgentB -> AgentC -> FinalAnswer,GROUNDING_CHECK,policy_v3,ab7232a7009e,9,10,protected_boundary;high_risk,False,protected_boundary;high_risk,HUMAN_REVIEW_REQUIRED
wf_111,req_2aa88694,req_2aa88694_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v3,1457148eef7a,1,2,same_guardrail_same_text_same_policy,True,,REUSE_PREVIOUS_DECISION
wf_111,req_2aa88694,req_2aa88694_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v3,1457148eef7a,2,4,conflicting_result,False,conflicting_result,HUMAN_REVIEW_REQUIRED
wf_111,req_2aa88694,req_2aa88694_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v3,1457148eef7a,4,6,protected_boundary;previous_unsafe_result,False,protected_boundary;previous_unsafe_result,KEEP
wf_111,req_2aa88694,req_2aa88694_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v3,1457148eef7a,7,8,previous_unsafe_result,False,previous_unsafe_result,KEEP
wf_111,req_2aa88694,req_2aa88694_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v3,1457148eef7a,8,10,previous_unsafe_result,False,previous_unsafe_result,KEEP
wf_111,req_2aa88694,req_2aa88694_p0,final,User -> PlannerAgent -> RetrievalAgent -> SummarizerAgent -> FinalAnswer,SENSITIVE_INFO_CHECK,policy_v3,1457148eef7a,10,12,protected_boundary;previous_unsafe_result;conflicting_result,False,protected_boundary;previous_unsafe_result;conflicting_result,HUMAN_REVIEW_REQUIRED
wf_111,req_2aa88694,req_2aa88694_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v3,1457148eef7a,1,3,same_guardrail_same_text_same_policy,True,,REUSE_PREVIOUS_DECISION
wf_111,req_2aa88694,req_2aa88694_p1,final,User -> PlannerAgent -> ComplianceAgent -> SummarizerAgent -> FinalAnswer,PII_CHECK,policy_v3,1457148eef7a,3,5,conflicting_result,False,conflicting_result,HUMAN_REVIEW_REQUIRED
